Input,LPFilter,HPFilter,DerivativeF,SQRFilter,MVAFilter,RBeat,RunningThI1,SignalLevel,NoiseLevel,RunningThF
-82,-11,-7,-3,9,2,0,13,47,2,24
-85,-32,-8,-2,4,2,0,13,47,2,24
-86,-52,-9,-2,4,2,0,13,47,2,24
-86,-67,-8,-1,1,2,0,13,47,2,24
-85,-78,-8,-1,1,2,0,13,47,2,24
-84,-86,-6,0,0,2,0,13,47,2,24
-83,-90,-1,2,4,2,0,13,47,2,24
-82,-93,5,4,16,3,0,13,47,2,24
-80,-95,14,6,36,4,0,13,47,2,24
-78,-95,25,9,81,7,0,13,47,2,24
-75,-94,35,11,121,11,0,13,47,2,24
-72,-93,44,12,144,15,0,13,47,2,24
-69,-91,50,11,121,19,0,13,47,2,24
-67,-89,50,8,64,22,0,13,47,2,24
-65,-87,45,3,9,22,0,13,47,2,24
-65,-84,37,-3,9,22,0,13,47,2,24
-64,-82,27,-8,64,24,0,13,47,2,24
-62,-80,16,-11,121,28,0,13,47,2,24
-60,-77,6,-13,169,34,0,13,47,2,24
-57,-75,-1,-13,169,40,0,13,47,2,24
-55,-73,-7,-11,121,44,0,13,47,2,24
-53,-71,-11,-9,81,46,0,13,47,2,24
-51,-69,-12,-6,36,47,0,13,47,2,24
-48,-67,-13,-4,16,48,0,13,47,2,24
-47,-65,-13,-2,4,48,0,13,47,2,24
-44,-63,-13,-1,1,48,0,13,47,2,24
-42,-60,-11,0,0,47,0,13,47,2,24
-41,-58,-10,1,1,47,0,13,47,2,24
-39,-55,-7,1,1,47,0,13,47,2,24
-39,-53,-5,2,4,47,0,13,47,2,24
-37,-51,-3,2,4,46,0,13,47,2,24
-34,-49,0,3,9,47,0,13,47,2,24
-33,-47,1,2,4,47,0,13,47,2,24
-32,-45,3,2,4,47,0,13,47,2,24
-29,-43,4,2,4,47,0,13,47,2,24
-28,-41,5,1,1,47,0,13,47,2,24
-26,-39,5,1,1,47,0,13,47,2,24
-23,-38,6,0,0,46,0,13,47,2,24
-22,-36,6,0,0,45,0,13,47,2,24
-20,-34,7,0,0,42,0,13,47,2,24
-16,-31,7,0,0,38,0,13,47,2,24
-17,-29,7,0,0,33,0,13,47,2,24
-17,-27,7,0,0,29,0,13,47,2,24
-16,-25,7,0,0,27,0,13,47,2,24
-16,-23,8,0,0,27,0,13,47,2,24
-18,-22,8,0,0,27,0,13,47,2,24
-24,-21,8,0,0,25,0,13,47,2,24
-30,-21,8,0,0,21,0,13,47,2,24
-36,-22,8,0,0,15,0,13,47,2,24
-44,-24,8,0,0,9,0,13,47,2,24
-52,-27,8,0,0,5,0,13,47,2,24
-59,-31,8,0,0,3,0,13,47,2,24
-67,-37,8,0,0,1,0,13,47,2,24
-72,-43,8,0,0,1,0,13,47,2,24
-77,-51,9,0,0,1,0,13,47,2,24
-82,-58,9,0,0,1,0,13,47,2,24
-85,-66,11,0,0,1,0,13,47,2,24
-88,-73,12,1,1,1,0,13,47,2,24
-91,-79,14,1,1,1,0,13,47,2,24
-93,-85,15,1,1,1,0,13,47,2,24
-93,-90,17,1,1,0,0,13,47,2,24
-94,-94,18,1,1,0,0,13,47,2,24
-94,-98,19,1,1,0,0,13,47,2,24
-93,-100,20,1,1,0,0,13,47,2,24
-93,-102,21,1,1,0,11119,13,48,2,24
-90,-104,21,1,1,0,0,13,48,2,24
-87,-104,20,0,0,0,0,13,48,2,24
-84,-104,19,-1,1,0,0,13,48,2,24
-83,-104,17,-2,4,0,0,13,48,2,24
-82,-102,15,-2,4,0,0,13,48,2,24
-80,-101,12,-3,9,0,0,13,48,2,24
-77,-99,10,-3,9,1,0,13,48,2,24
-75,-96,7,-4,16,1,0,13,48,2,24
-73,-94,4,-4,16,2,0,13,48,2,24
-71,-92,2,-4,16,2,0,13,48,2,24
-70,-90,0,-4,16,3,0,13,48,2,24
-70,-87,-1,-3,9,3,0,13,48,2,24
-67,-85,-2,-2,4,3,0,13,48,2,24
-64,-83,-3,-2,4,3,0,13,48,2,24
-64,-81,-3,-1,1,3,0,13,48,2,24
-63,-79,-3,-1,1,3,0,13,48,2,24
-65,-78,-3,-1,1,4,0,13,48,2,24
-66,-76,-2,0,0,4,0,13,48,2,24
-65,-75,-1,0,0,4,0,13,48,2,24
-63,-74,-1,0,0,4,0,13,48,2,24
-63,-74,1,1,1,4,0,13,48,2,24
-64,-73,2,1,1,4,0,13,48,2,24
-65,-73,3,1,1,4,0,13,48,2,24
-66,-73,5,1,1,4,0,13,48,2,24
-67,-73,6,1,1,4,0,13,48,2,24
-67,-73,7,1,1,4,0,13,48,2,24
-66,-73,8,1,1,4,0,13,48,2,24
-65,-74,9,1,1,4,0,13,48,2,24
-64,-74,10,1,1,4,0,13,48,2,24
-62,-74,11,1,1,4,0,13,48,2,24
-60,-74,11,1,1,4,0,13,48,2,24
-61,-74,12,0,0,4,0,13,48,2,24
-62,-73,12,0,0,4,0,13,48,2,24
-62,-72,12,0,0,3,0,13,48,2,24
-62,-71,12,0,0,3,0,13,48,2,24
-61,-71,12,0,0,3,0,13,48,2,24
-60,-70,12,0,0,3,0,13,48,2,24
-60,-70,12,0,0,2,0,13,48,2,24
-61,-70,11,-1,1,2,0,13,48,2,24
-61,-69,11,-1,1,1,0,13,48,2,24
-63,-69,11,-1,1,1,0,13,48,2,24
-64,-69,11,-1,1,0,0,13,48,2,24
-63,-69,11,0,0,0,0,13,48,2,24
-61,-70,11,0,0,0,0,13,48,2,24
-62,-70,11,0,0,0,0,13,48,2,24
-64,-70,11,0,0,0,0,13,48,2,24
-64,-71,11,0,0,0,0,13,48,2,24
-63,-71,11,0,0,0,0,13,48,2,24
-63,-71,11,0,0,0,0,13,48,2,24
-63,-71,12,0,0,0,0,13,48,2,24
-61,-71,12,0,0,0,0,13,48,2,24
-61,-71,12,0,0,0,0,13,48,2,24
-61,-71,13,0,0,0,0,13,48,2,24
-62,-71,13,0,0,0,0,13,48,2,24
-61,-71,13,0,0,0,0,13,48,2,24
-60,-70,13,0,0,0,0,13,48,2,24
-59,-70,13,0,0,0,0,13,48,2,24
-58,-69,13,0,0,0,0,13,48,2,24
-56,-69,13,0,0,0,0,13,48,2,24
-57,-68,13,0,0,0,0,13,48,2,24
-58,-68,13,0,0,0,0,13,48,2,24
-59,-67,13,0,0,0,0,13,48,2,24
-60,-66,12,-1,1,0,0,13,48,2,24
-59,-66,12,-1,1,0,0,13,48,2,24
-58,-66,12,-1,1,0,0,13,48,2,24
-58,-66,12,-1,1,0,0,13,48,2,24
-56,-66,12,0,0,0,0,13,48,2,24
-55,-66,12,0,0,0,0,13,48,2,24
-56,-66,12,0,0,0,0,13,48,2,24
-58,-66,12,0,0,0,0,13,48,2,24
-58,-65,12,0,0,0,0,13,48,2,24
-57,-65,13,0,0,0,0,13,48,2,24
-55,-65,13,0,0,0,0,13,48,2,24
-53,-64,13,0,0,0,0,13,48,2,24
-53,-64,12,0,0,0,0,13,48,2,24
-53,-64,12,-1,1,0,0,13,48,2,24
-51,-63,12,-1,1,0,0,13,48,2,24
-50,-62,12,-1,1,0,0,13,48,2,24
-49,-61,12,0,0,0,0,13,48,2,24
-50,-60,11,-1,1,0,0,13,48,2,24
-49,-59,11,-1,1,0,0,13,48,2,24
-49,-58,10,-1,1,0,0,13,48,2,24
-51,-58,10,-1,1,0,0,13,48,2,24
-52,-57,9,-1,1,0,0,13,48,2,24
-53,-57,9,-1,1,0,0,13,48,2,24
-55,-57,8,-1,1,0,0,13,48,2,24
-57,-58,8,-1,1,0,0,13,48,2,24
-57,-58,8,-1,1,0,0,13,48,2,24
-59,-59,7,-1,1,0,0,13,48,2,24
-62,-61,7,-1,1,0,0,13,48,2,24
-64,-62,7,-1,1,0,0,13,48,2,24
-64,-64,6,-1,1,0,0,13,48,2,24
-63,-66,7,-1,1,0,0,13,48,2,24
-60,-67,7,0,0,0,0,13,48,2,24
-60,-68,8,0,0,0,0,13,48,2,24
-65,-69,8,0,0,0,0,13,48,2,24
-69,-70,9,0,0,0,0,13,48,2,24
-68,-71,9,0,0,0,0,13,48,2,24
-62,-71,9,0,0,0,0,13,48,2,24
-44,-71,10,0,0,0,0,13,48,2,24
-10,-70,10,0,0,0,0,13,48,2,24
36,-65,10,0,0,0,0,13,48,2,24
80,-55,9,0,0,0,0,13,48,2,24
96,-40,8,-1,1,0,0,13,48,2,24
71,-21,7,-1,1,0,0,13,48,2,24
31,0,5,-2,4,0,0,13,48,2,24
-5,20,3,-2,4,0,0,13,48,2,24
-34,34,1,-3,9,1,0,13,48,2,24
-52,40,-2,-3,9,1,0,13,48,2,24
-65,35,-4,-3,9,1,0,13,48,2,24
-72,22,-5,-3,9,1,0,13,48,2,24
-75,3,-7,-3,9,2,0,13,48,2,24
-80,-19,-8,-2,4,2,0,13,48,2,24
-83,-40,-8,-2,4,2,0,13,48,2,24
-85,-57,-8,-1,1,2,0,13,48,2,24
-88,-71,-8,-1,1,2,0,13,48,2,24
-89,-80,-7,0,0,2,0,13,48,2,24
-88,-87,-4,1,1,2,0,13,48,2,24
-87,-91,2,3,9,2,0,13,48,2,24
-85,-94,10,5,25,3,0,13,48,2,24
-81,-96,20,8,64,5,0,13,48,2,24
-75,-97,31,11,121,9,0,13,48,2,24
-72,-96,42,12,144,14,0,13,48,2,24
-74,-95,49,12,144,19,0,13,48,2,24
-75,-93,52,10,100,22,0,13,48,2,24
-75,-91,50,6,36,23,0,13,48,2,24
-74,-89,43,0,0,23,0,13,48,2,24
-71,-87,34,-5,25,24,0,13,48,2,24
-68,-85,23,-10,100,27,0,13,48,2,24
-66,-84,12,-12,144,32,0,13,48,2,24
-63,-82,4,-13,169,38,0,13,48,2,24
-62,-81,-3,-12,144,43,0,13,48,2,24
-57,-79,-8,-10,100,46,0,13,48,2,24
-54,-77,-11,-8,64,48,0,13,48,2,24
-48,-74,-13,-6,36,49,0,13,48,2,24
-46,-71,-14,-4,16,50,0,13,48,2,24
-47,-68,-14,-2,4,50,0,13,48,2,24
-49,-65,-13,-1,1,49,0,13,48,2,24
-49,-62,-11,0,0,49,0,13,48,2,24
-48,-59,-9,1,1,49,0,13,48,2,24
-45,-57,-7,2,4,49,0,13,48,2,24
-43,-55,-4,2,4,48,0,13,48,2,24
-40,-54,-2,2,4,48,0,13,48,2,24
-38,-53,0,2,4,48,0,13,48,2,24
-35,-52,1,2,4,48,0,13,48,2,24
-31,-50,2,1,1,48,0,13,48,2,24
-25,-48,3,1,1,49,0,13,48,2,24
-20,-45,3,1,1,49,0,13,48,2,24
-20,-42,3,0,0,48,0,13,48,2,24
-22,-38,4,0,0,47,0,13,48,2,24
-23,-35,5,0,0,45,0,13,48,2,24
-23,-32,5,0,0,41,0,13,48,2,24
-22,-29,6,0,0,36,0,13,48,2,24
-20,-27,6,0,0,32,0,13,48,2,24
-18,-26,6,0,0,28,0,13,48,2,24
-18,-25,7,0,0,27,0,13,48,2,24
-18,-24,7,0,0,27,0,13,48,2,24
-19,-24,7,0,0,26,0,13,48,2,24
-23,-23,6,0,0,23,0,13,48,2,24
-29,-23,6,-1,1,18,0,13,48,2,24
-37,-24,5,-1,1,13,0,13,48,2,24
-45,-25,5,-1,1,8,0,13,48,2,24
-54,-28,5,-1,1,4,0,13,48,2,24
-62,-32,6,0,0,2,0,13,48,2,24
-70,-38,7,0,0,1,0,13,48,2,24
-75,-45,8,1,1,1,0,13,48,2,24
-78,-52,9,1,1,1,0,13,48,2,24
-80,-60,10,1,1,1,0,13,48,2,24
-84,-67,12,1,1,1,0,13,48,2,24
-90,-75,13,1,1,1,0,13,48,2,24
-92,-81,14,1,1,0,0,13,48,2,24
-93,-86,15,1,1,0,0,13,48,2,24
-94,-91,16,1,1,0,0,13,48,2,24
-94,-95,16,1,1,0,0,13,48,2,24
-92,-98,18,1,1,0,0,13,48,2,24
-89,-101,19,1,1,0,0,13,48,2,24
-86,-102,19,1,1,0,11296,13,48,2,24
-85,-103,20,1,1,0,0,13,48,2,24
-83,-103,19,0,0,0,0,13,48,2,24
-82,-102,18,-1,1,0,0,13,48,2,24
-81,-100,16,-1,1,0,0,13,48,2,24
-82,-99,14,-2,4,0,0,13,48,2,24
-81,-97,11,-3,9,1,0,13,48,2,24
-80,-95,8,-4,16,1,0,13,48,2,24
-79,-94,6,-4,16,2,0,13,48,2,24
-78,-93,3,-4,16,2,0,13,48,2,24
-74,-92,1,-4,16,3,0,13,48,2,24
-72,-91,-1,-3,9,3,0,13,48,2,24
-70,-89,-2,-3,9,3,0,13,48,2,24
-70,-88,-3,-2,4,3,0,13,48,2,24
-68,-86,-4,-2,4,4,0,13,48,2,24
-67,-84,-4,-1,1,4,0,13,48,2,24
-66,-83,-4,-1,1,4,0,13,48,2,24
-64,-81,-3,0,0,4,0,13,48,2,24
-65,-79,-2,0,0,4,0,13,48,2,24
-65,-78,-1,1,1,4,0,13,48,2,24
-64,-76,1,1,1,4,0,13,48,2,24
-64,-75,2,1,1,4,0,13,48,2,24
-63,-74,3,1,1,4,0,13,48,2,24
-63,-74,5,1,1,4,0,13,48,2,24
-63,-73,5,1,1,4,0,13,48,2,24
-65,-73,6,1,1,4,0,13,48,2,24
-67,-73,6,0,0,3,0,13,48,2,24
-68,-73,7,0,0,3,0,13,48,2,24
-69,-73,8,0,0,3,0,13,48,2,24
-71,-73,8,0,0,3,0,13,48,2,24
-71,-74,9,0,0,3,0,13,48,2,24
-70,-75,9,0,0,3,0,13,48,2,24
-70,-77,9,0,0,3,0,13,48,2,24
-68,-77,10,0,0,3,0,13,48,2,24
-68,-78,10,0,0,3,0,13,48,2,24
-66,-78,10,0,0,3,0,13,48,2,24
-65,-78,11,0,0,3,0,13,48,2,24
-65,-78,11,0,0,2,0,13,48,2,24
-65,-77,11,0,0,2,0,13,48,2,24
-66,-76,11,0,0,1,0,13,48,2,24
-67,-76,11,0,0,1,0,13,48,2,24
-66,-75,11,0,0,0,0,13,48,2,24
-63,-75,11,0,0,0,0,13,48,2,24
-61,-74,11,0,0,0,0,13,48,2,24
-62,-74,11,0,0,0,0,13,48,2,24
-64,-73,11,0,0,0,0,13,48,2,24
-63,-73,11,0,0,0,0,13,48,2,24
-62,-72,10,-1,1,0,0,13,48,2,24
-62,-72,9,-1,1,0,0,13,48,2,24
-64,-72,9,-1,1,0,0,13,48,2,24
-65,-71,9,-1,1,0,0,13,48,2,24
-65,-71,9,-1,1,0,0,13,48,2,24
-65,-71,9,0,0,0,0,13,48,2,24
-64,-72,9,0,0,0,0,13,48,2,24
-65,-72,9,0,0,0,0,13,48,2,24
-64,-73,10,0,0,0,0,13,48,2,24
-64,-73,10,0,0,0,0,13,48,2,24
-61,-73,10,0,0,0,0,13,48,2,24
-61,-73,10,0,0,0,0,13,48,2,24
-60,-72,11,0,0,0,0,13,48,2,24
-58,-72,11,0,0,0,0,13,48,2,24
-59,-71,11,0,0,0,0,13,48,2,24
-60,-70,11,0,0,0,0,13,48,2,24
-59,-69,12,0,0,0,0,13,48,2,24
-57,-68,12,0,0,0,0,13,48,2,24
-57,-68,12,0,0,0,0,13,48,2,24
-59,-67,12,0,0,0,0,13,48,2,24
-60,-67,12,0,0,0,0,13,48,2,24
-61,-67,12,0,0,0,0,13,48,2,24
-60,-67,12,0,0,0,0,13,48,2,24
-60,-67,12,0,0,0,0,13,48,2,24
-58,-67,11,-1,1,0,0,13,48,2,24
-57,-67,11,-1,1,0,0,13,48,2,24
-58,-67,11,-1,1,0,0,13,48,2,24
-59,-67,11,-1,1,0,0,13,48,2,24
-60,-67,12,0,0,0,0,13,48,2,24
-60,-67,12,0,0,0,0,13,48,2,24
-61,-67,12,0,0,0,0,13,48,2,24
-60,-67,13,0,0,0,0,13,48,2,24
-59,-67,13,0,0,0,0,13,48,2,24
-58,-67,14,0,0,0,0,13,48,2,24
-57,-67,14,0,0,0,0,13,48,2,24
-56,-67,14,0,0,0,0,13,48,2,24
-54,-67,14,0,0,0,0,13,48,2,24
-53,-66,14,0,0,0,0,13,48,2,24
-51,-65,14,0,0,0,0,13,48,2,24
-51,-64,14,0,0,0,0,13,48,2,24
-50,-63,13,-1,1,0,0,13,48,2,24
-49,-62,13,-1,1,0,0,13,48,2,24
-52,-60,12,-1,1,0,0,13,48,2,24
-54,-59,12,-1,1,0,0,13,48,2,24
-52,-59,11,-1,1,0,0,13,48,2,24
-54,-58,11,-1,1,0,0,13,48,2,24
-57,-59,10,-1,1,0,0,13,48,2,24
-60,-59,10,-1,1,0,0,13,48,2,24
-61,-60,9,-1,1,0,0,13,48,2,24
-63,-61,9,-1,1,0,0,13,48,2,24
-64,-63,8,-1,1,0,0,13,48,2,24
-65,-65,8,-1,1,0,0,13,48,2,24
-66,-67,8,-1,1,0,0,13,48,2,24
-65,-69,9,0,0,0,0,13,48,2,24
-66,-70,9,0,0,0,0,13,48,2,24
-66,-72,10,0,0,0,0,13,48,2,24
-66,-73,10,0,0,0,0,13,48,2,24
-69,-73,11,0,0,0,0,13,48,2,24
-70,-74,12,0,0,0,0,13,48,2,24
-70,-75,12,0,0,0,0,13,48,2,24
-65,-75,12,0,0,0,0,13,48,2,24
-50,-75,13,0,0,0,0,13,48,2,24
-20,-74,12,0,0,0,0,13,48,2,24
27,-69,12,0,0,0,0,13,48,2,24
73,-60,11,-1,1,0,0,13,48,2,24
92,-45,10,-1,1,0,0,13,48,2,24
69,-27,8,-2,4,0,0,13,48,2,24
29,-6,6,-2,4,0,0,13,48,2,24
-6,14,4,-3,9,1,0,13,48,2,24
-34,28,1,-3,9,1,0,13,48,2,24
-53,35,-1,-3,9,1,0,13,48,2,24
-63,31,-3,-3,9,1,0,13,48,2,24
-70,19,-5,-3,9,2,0,13,48,2,24
-76,1,-6,-3,9,2,0,13,48,2,24
-81,-20,-7,-2,4,2,0,13,48,2,24
-85,-40,-7,-2,4,2,0,13,48,2,24
-86,-57,-7,-1,1,2,0,13,48,2,24
-84,-71,-7,-1,1,2,0,13,48,2,24
-84,-80,-6,0,0,2,0,13,48,2,24
-86,-86,-3,1,1,2,0,13,48,2,24
-85,-91,2,2,4,2,0,13,48,2,24
-84,-93,10,5,25,3,0,13,48,2,24
-83,-95,20,8,64,5,0,13,48,2,24
-81,-95,30,10,100,8,0,13,48,2,24
-77,-95,40,12,144,13,0,13,48,2,24
-73,-94,47,11,121,17,0,13,48,2,24
-72,-93,51,9,81,20,0,13,48,2,24
-71,-92,49,6,36,21,0,13,48,2,24
-69,-90,43,1,1,21,0,13,48,2,24
-68,-87,34,-5,25,22,0,13,48,2,24
-63,-85,23,-9,81,25,0,13,48,2,24
-63,-82,13,-12,144,30,0,13,48,2,24
-61,-80,5,-13,169,35,0,13,48,2,24
-61,-78,-2,-12,144,40,0,13,48,2,24
-58,-76,-7,-10,100,43,0,13,48,2,24
-56,-74,-10,-8,64,45,0,13,48,2,24
-53,-72,-12,-6,36,46,0,13,48,2,24
-50,-69,-12,-4,16,47,0,13,48,2,24
-48,-67,-12,-2,4,47,0,13,48,2,24
-48,-65,-11,-1,1,46,0,13,48,2,24
-47,-63,-10,0,0,46,0,13,48,2,24
-44,-61,-9,1,1,46,0,13,48,2,24
-41,-58,-7,1,1,46,0,13,48,2,24
-40,-56,-5,1,1,45,0,13,48,2,24
-38,-54,-3,2,4,45,0,13,48,2,24
-36,-52,-1,2,4,45,0,13,48,2,24
-34,-50,1,2,4,45,0,13,48,2,24
-31,-47,2,2,4,46,0,13,48,2,24
-28,-45,3,1,1,46,0,13,48,2,24
-24,-43,4,1,1,46,0,13,48,2,24
-22,-40,4,1,1,45,0,13,48,2,24
-19,-37,5,0,0,45,0,13,48,2,24
-18,-35,5,0,0,42,0,13,48,2,24
-16,-32,6,0,0,39,0,13,48,2,24
-13,-29,6,0,0,34,0,13,48,2,24
-13,-26,6,0,0,30,0,13,48,2,24
-13,-23,6,0,0,28,0,13,48,2,24
-16,-21,6,0,0,26,0,13,48,2,24
-18,-20,6,0,0,26,0,13,48,2,24
-21,-19,6,0,0,26,0,13,48,2,24
-25,-18,6,0,0,23,0,13,48,2,24
-29,-19,6,0,0,18,0,13,48,2,24
-38,-21,6,0,0,12,0,13,48,2,24
-49,-24,7,0,0,8,0,13,48,2,24
-57,-28,7,0,0,4,0,13,48,2,24
-64,-33,7,0,0,2,0,13,48,2,24
-70,-39,8,0,0,1,0,13,48,2,24
-74,-46,9,0,0,0,0,13,48,2,24
-79,-54,10,1,1,0,0,13,48,2,24
-83,-62,11,1,1,0,0,13,48,2,24
-86,-69,12,1,1,0,0,13,48,2,24
-87,-76,14,1,1,0,0,13,48,2,24
-89,-82,16,1,1,0,0,13,48,2,24
-89,-87,17,2,4,0,0,13,48,2,24
-90,-91,18,1,1,0,0,13,48,2,24
-93,-94,19,1,1,0,0,13,48,2,24
-91,-97,21,1,1,0,0,13,48,2,24
-89,-99,21,1,1,0,0,13,48,2,24
-91,-100,21,1,1,0,11481,13,47,2,24
-91,-101,21,0,0,0,0,13,47,2,24
-89,-102,20,-1,1,0,0,13,47,2,24
-89,-102,18,-1,1,0,0,13,47,2,24
-87,-102,16,-2,4,0,0,13,47,2,24
-84,-102,14,-3,9,0,0,13,47,2,24
-81,-101,11,-3,9,1,0,13,47,2,24
-78,-100,8,-4,16,1,0,13,47,2,24
-76,-98,6,-4,16,2,0,13,47,2,24
-73,-96,4,-4,16,2,0,13,47,2,24
-70,-94,2,-3,9,3,0,13,47,2,24
-69,-91,0,-3,9,3,0,13,47,2,24
-68,-89,-1,-3,9,3,0,13,47,2,24
-68,-86,-1,-2,4,3,0,13,47,2,24
-70,-84,-2,-2,4,4,0,13,47,2,24
-67,-82,-2,-1,1,4,0,13,47,2,24
-66,-80,-1,-1,1,4,0,13,47,2,24
-67,-79,-1,0,0,4,0,13,47,2,24
-68,-78,0,0,0,4,0,13,47,2,24
-68,-77,0,0,0,4,0,13,47,2,24
-68,-77,1,0,0,4,0,13,47,2,24
-65,-76,1,0,0,4,0,13,47,2,24
-64,-76,2,0,0,4,0,13,47,2,24
-64,-76,3,0,0,3,0,13,47,2,24
-61,-75,4,1,1,3,0,13,47,2,24
-61,-75,5,1,1,3,0,13,47,2,24
-61,-74,6,1,1,3,0,13,47,2,24
-63,-73,8,1,1,3,0,13,47,2,24
-64,-72,9,1,1,3,0,13,47,2,24
-64,-71,10,1,1,3,0,13,47,2,24
-63,-71,11,1,1,3,0,13,47,2,24
-64,-71,11,1,1,3,0,13,47,2,24
-61,-71,12,0,0,3,0,13,47,2,24
-58,-71,12,0,0,3,0,13,47,2,24
-56,-71,12,0,0,3,0,13,47,2,24
-58,-70,12,0,0,3,0,13,47,2,24
-59,-70,11,-1,1,3,0,13,47,2,24
-61,-69,11,-1,1,2,0,13,47,2,24
-62,-68,11,-1,1,2,0,13,47,2,24
-63,-68,10,-1,1,1,0,13,47,2,24
-63,-68,10,-1,1,1,0,13,47,2,24
-63,-68,10,-1,1,1,0,13,47,2,24
-63,-69,11,0,0,0,0,13,47,2,24
-62,-69,11,0,0,0,0,13,47,2,24
-62,-70,12,0,0,0,0,13,47,2,24
-60,-70,12,0,0,0,0,13,47,2,24
-59,-70,12,0,0,0,0,13,47,2,24
-58,-70,12,0,0,0,0,13,47,2,24
-58,-70,12,0,0,0,0,13,47,2,24
-55,-69,12,0,0,0,0,13,47,2,24
-55,-68,12,0,0,0,0,13,47,2,24
-54,-67,13,0,0,0,0,13,47,2,24
-52,-66,13,0,0,0,0,13,47,2,24
-53,-65,13,0,0,0,0,13,47,2,24
-53,-64,13,0,0,0,0,13,47,2,24
-51,-62,13,0,0,0,0,13,47,2,23
-54,-62,12,-1,1,0,0,13,47,2,23
-57,-61,12,-1,1,0,0,13,47,2,23
-58,-61,11,-1,1,0,0,13,47,2,23
-59,-61,10,-1,1,0,0,13,47,2,23
-59,-61,9,-1,1,0,0,13,47,2,23
-59,-62,9,-1,1,0,0,13,47,2,23
-59,-63,8,-1,1,0,0,13,47,2,23
-59,-64,8,-1,1,0,0,13,47,2,23
-58,-65,8,-1,1,0,0,13,47,2,23
-58,-66,8,-1,1,0,0,13,47,2,23
-57,-66,9,0,0,0,0,13,47,2,23
-57,-66,9,0,0,0,0,13,47,2,23
-54,-66,10,0,0,0,0,13,47,2,23
-54,-66,10,0,0,0,0,13,47,2,23
-54,-65,11,0,0,0,0,13,47,2,23
-53,-64,11,0,0,0,0,13,47,2,23
-52,-63,11,0,0,0,0,13,47,2,23
-51,-63,11,0,0,0,0,13,47,2,23
-51,-62,10,-1,1,0,0,13,47,2,23
-52,-61,10,-1,1,0,0,13,47,2,23
-48,-60,9,-1,1,0,0,13,47,2,23
-46,-59,8,-1,1,0,0,13,47,2,23
-47,-58,7,-1,1,0,0,13,47,2,23
-48,-57,6,-2,4,0,0,13,47,2,23
-50,-57,5,-2,4,0,0,13,47,2,23
-51,-56,4,-2,4,0,0,13,47,2,23
-51,-56,4,-1,1,0,0,13,47,2,23
-52,-55,3,-1,1,0,0,13,47,2,23
-51,-56,3,-1,1,1,0,13,47,2,23
-53,-56,2,-1,1,1,0,13,47,2,23
-54,-57,3,-1,1,1,0,13,47,2,23
-55,-58,3,0,0,1,0,13,47,2,23
-57,-59,4,0,0,0,0,13,47,2,23
-59,-60,4,0,0,0,0,13,47,2,23
-59,-61,4,0,0,0,0,13,47,2,23
-59,-62,5,0,0,0,0,13,47,2,23
-59,-63,5,0,0,0,0,13,47,2,23
-60,-64,6,0,0,0,0,13,47,2,23
-61,-65,7,0,0,0,0,13,47,2,23
-61,-66,8,1,1,0,0,13,47,2,23
-65,-67,8,1,1,0,0,13,47,2,23
-68,-68,8,0,0,0,0,13,47,2,23
-68,-69,8,0,0,0,0,13,47,2,23
-62,-70,9,0,0,0,0,13,47,2,23
-44,-70,8,0,0,0,0,13,47,2,23
-12,-69,8,0,0,0,0,13,47,2,23
32,-65,8,-1,1,0,0,13,47,2,23
77,-55,7,-1,1,0,0,13,47,2,23
94,-41,7,-1,1,0,0,13,47,2,23
71,-22,6,-1,1,0,0,13,47,2,23
31,-1,5,-1,1,0,0,13,47,2,23
-3,18,3,-2,4,0,0,13,47,2,23
-27,33,1,-2,4,1,0,13,47,2,23
-46,39,-1,-3,9,1,0,13,47,2,23
-57,35,-3,-3,9,1,0,13,47,2,23
-65,23,-4,-3,9,1,0,13,47,2,23
-73,6,-6,-3,9,1,0,13,47,2,23
-76,-15,-7,-2,4,1,0,13,47,2,23
-81,-35,-7,-2,4,2,0,13,47,2,23
-83,-52,-8,-2,4,2,0,13,47,2,23
-82,-65,-7,-1,1,2,0,13,47,2,23
-82,-75,-6,0,0,2,0,13,47,2,23
-83,-82,-4,1,1,2,0,13,47,2,23
-82,-86,2,2,4,2,0,13,47,2,23
-80,-89,9,5,25,3,0,13,47,2,23
-78,-91,19,7,49,4,0,13,47,2,23
-78,-92,30,10,100,8,0,13,47,2,23
-78,-92,40,12,144,12,0,13,47,2,23
-75,-91,48,12,144,17,0,13,47,2,23
-73,-90,52,10,100,21,0,13,47,2,23
-70,-89,50,6,36,22,0,13,47,2,23
-67,-88,44,1,1,22,0,13,47,2,23
-65,-86,35,-5,25,23,0,13,47,2,23
-61,-84,25,-9,81,25,0,13,47,2,23
-57,-81,15,-12,144,30,0,13,47,2,23
-53,-79,6,-12,144,35,0,13,47,2,23
-52,-76,0,-12,144,40,0,13,47,2,23
-49,-72,-5,-10,100,43,0,13,47,2,23
-50,-69,-9,-8,64,45,0,13,47,2,23
-51,-66,-10,-6,36,46,0,13,47,2,23
-52,-63,-12,-4,16,47,0,13,47,2,23
-51,-61,-12,-3,9,47,0,13,47,2,23
-51,-59,-12,-1,1,47,0,13,47,2,23
-49,-58,-11,-1,1,46,0,13,47,2,23
-46,-58,-9,0,0,46,0,13,47,2,23
-45,-57,-7,1,1,46,0,13,47,2,23
